,Make_0,Make_1,Make_2,Make_3,Make_4,MonthClaimed,WeekOfMonthClaimed,MaritalStatus_0,MaritalStatus_1,MaritalStatus_2,Age,PolicyType_0,PolicyType_1,PolicyType_2,PolicyType_3,VehiclePrice,FraudFound_P,Deductible,DriverRating,Days_Policy_Accident_0,Days_Policy_Accident_1,Days_Policy_Accident_2,Days_Policy_Claim,PastNumberOfClaims_0,PastNumberOfClaims_1,PastNumberOfClaims_2,AgeOfVehicle,NumberOfSuppliments_0,NumberOfSuppliments_1,NumberOfSuppliments_2,AddressChange_Claim,NumberOfCars,Year,ClaimSize,AccidentArea_Urban,Sex_Male,Fault_Third Party,PoliceReportFiled_Yes,WitnessPresent_Yes,AgentType_Internal
8465,0,0,0,0,1,7,1,0,0,1,31.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,0,5,1,0,0,0,0,1995,6484.63833851451,1,0,1,0,0,0
8466,0,0,1,1,0,8,3,0,1,0,60.0,0,1,0,1,0,0,400,4.0,0,0,1,2,0,1,0,7,0,1,0,0,0,1995,5675.64326466917,1,1,0,0,0,0
8467,0,0,1,0,1,8,3,0,1,0,62.0,1,0,0,0,5,0,400,4.0,0,0,1,2,0,1,1,7,0,0,1,0,0,1995,53404.0297019986,1,1,0,0,0,0
8468,0,0,1,0,0,9,1,0,1,0,63.0,0,1,0,0,3,0,400,4.0,0,0,1,2,0,1,0,7,0,1,0,0,0,1995,30865.8811232777,0,1,1,0,0,0
8469,0,0,0,1,1,9,5,0,1,0,26.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,0,1,4,0,0,1,2,0,1995,2166.25814910311,1,0,0,0,0,0
8470,0,0,1,0,1,10,4,0,0,1,27.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1995,2511.75998687884,0,1,0,0,0,0
8471,0,0,0,1,0,3,3,0,1,0,47.0,0,0,1,1,2,0,400,3.0,0,0,1,2,0,1,1,7,0,0,1,0,0,1995,17878.5040406757,1,1,1,0,0,0
8472,0,0,0,1,0,6,1,0,1,0,39.0,0,1,0,1,1,0,400,4.0,0,0,1,2,1,0,0,7,1,0,0,0,0,1995,11524.1258178247,1,1,0,0,0,0
8473,0,0,1,0,1,11,1,0,0,1,30.0,0,1,0,1,5,0,400,4.0,0,0,1,2,0,1,0,5,1,0,0,0,0,1995,77972.4420974744,1,0,0,0,0,0
8474,0,0,1,1,0,3,1,0,1,0,48.0,1,0,0,0,5,1,400,1.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1995,66390.2336907541,1,1,0,0,0,0
8475,0,0,0,1,1,3,2,0,0,1,28.0,0,1,0,1,2,0,400,2.0,0,0,1,2,0,1,0,5,0,0,1,0,0,1995,62777.0588378396,1,1,0,0,0,0
8476,0,0,0,1,0,4,4,0,0,1,45.0,0,1,0,1,1,0,400,4.0,0,0,1,2,1,0,0,6,0,1,0,0,0,1995,18887.3247558136,1,1,1,0,0,0
8477,0,0,0,0,1,4,3,0,0,1,28.0,0,0,1,1,1,0,400,2.0,0,0,1,2,1,0,0,4,0,1,0,0,0,1995,31550.5344718482,0,1,0,0,0,0
8478,0,0,1,0,1,8,1,0,1,0,36.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,1,4,0,0,1,0,0,1995,7594.62517895491,0,1,0,0,0,0
8479,0,0,1,1,0,9,3,0,1,0,46.0,0,0,1,1,0,0,400,2.0,0,0,1,2,0,1,0,7,0,1,1,0,0,1995,6462.13296025029,1,1,0,0,0,0
8480,0,0,1,1,0,10,3,0,1,0,48.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,1,7,0,0,1,4,1,1995,2432.94299838136,1,1,1,0,0,0
8481,0,0,0,1,0,11,4,0,1,0,34.0,0,1,0,0,0,0,400,4.0,0,0,1,2,0,0,1,3,0,0,1,0,0,1995,8673.2017785346,1,1,0,0,0,0
8482,0,0,1,1,0,0,5,0,0,1,31.0,0,1,0,0,1,0,400,2.0,0,0,1,2,1,0,0,5,0,1,0,0,0,1995,29936.6575904365,0,1,1,0,0,0
8483,0,0,1,0,1,3,4,0,1,0,45.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,2410.45006064849,1,1,0,0,0,0
8484,0,0,1,1,0,3,4,0,0,1,35.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,0,1,5,0,1,1,0,0,1995,6921.81762585788,1,1,0,0,0,0
8485,0,0,1,1,0,4,2,0,1,0,26.0,0,1,0,0,0,0,400,2.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1995,7920.71635020927,1,1,1,0,0,0
8486,0,0,1,0,1,5,3,0,1,0,58.0,0,0,1,1,3,0,400,1.0,0,0,1,2,0,1,1,7,0,0,1,0,0,1995,69570.3694294365,1,1,0,0,0,0
8487,0,1,0,0,0,3,5,0,1,0,28.0,0,1,0,0,2,0,400,3.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1995,28488.5101544482,1,1,1,0,0,0
8488,0,0,1,1,0,9,1,0,1,0,48.0,0,0,1,1,2,0,400,2.0,0,0,1,2,0,1,1,7,0,1,1,0,0,1995,53128.3139432386,1,1,0,0,0,1
8489,0,0,0,1,0,9,1,0,1,0,63.0,0,0,1,1,1,0,400,4.0,0,0,1,2,1,0,0,7,1,0,0,0,0,1995,15595.2351323305,1,0,1,0,0,0
8490,0,0,0,0,1,9,3,0,1,0,62.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,0,1,6,0,1,1,0,0,1995,8073.77498449183,1,1,1,0,0,0
8491,0,0,1,0,1,3,1,0,1,0,33.0,0,1,0,0,5,1,400,3.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1995,55057.673813401,1,1,0,0,0,0
8492,0,0,1,1,0,2,4,0,1,0,50.0,0,1,0,0,1,0,400,3.0,0,0,1,2,0,0,1,7,0,1,0,0,0,1995,5594.84946736458,1,1,0,0,0,0
8493,0,0,1,1,0,2,1,0,1,0,50.0,0,0,1,1,1,0,400,3.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1995,7110.60430160046,1,0,0,0,0,0
8494,0,0,0,0,1,6,1,0,1,0,22.0,0,0,1,0,5,0,400,2.0,0,0,1,2,0,0,1,4,0,0,1,0,2,1995,70910.432402714,1,1,0,0,0,0
8495,0,0,0,0,1,7,2,0,1,0,39.0,0,0,1,1,1,0,400,2.0,0,0,1,2,1,0,0,6,0,0,1,0,0,1995,10263.3744752215,1,1,0,0,0,0
8496,0,0,0,0,1,6,4,0,1,0,28.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,0,5,0,0,1,0,0,1995,6555.96683147507,1,1,1,0,0,0
8497,0,1,1,0,0,11,3,0,0,1,49.0,0,1,0,0,5,0,400,3.0,0,0,1,2,0,1,0,7,1,0,0,4,1,1995,63660.5001628602,1,1,0,0,0,0
8498,0,0,0,0,1,11,3,0,0,1,23.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,1,1,2,0,1,0,0,0,1995,9095.87304331902,1,1,0,0,0,0
8499,0,0,1,1,0,2,1,0,1,0,65.0,0,1,0,0,0,0,400,2.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1995,9001.1900708493,1,1,0,0,0,0
8500,0,0,1,0,1,7,5,0,1,0,39.0,1,0,0,0,5,0,500,4.0,0,0,1,2,0,1,0,6,0,1,1,3,0,1995,87864.1817233966,1,1,0,0,0,0
8501,0,0,0,1,0,8,1,0,1,0,39.0,0,0,1,1,2,0,400,2.0,0,0,1,2,1,0,0,6,0,1,0,0,0,1995,55591.4057116878,1,0,0,0,0,0
8502,0,0,1,0,1,10,2,0,1,0,45.0,0,1,0,1,2,0,400,1.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,71319.0384762907,1,1,1,0,0,0
8503,0,0,0,0,1,11,3,0,0,1,23.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1995,8219.96931968592,1,1,1,0,0,0
8504,0,0,1,0,1,11,2,0,1,0,36.0,0,0,1,1,1,0,400,1.0,0,0,1,2,1,0,0,6,0,1,0,0,0,1995,22314.4266972736,1,1,0,0,0,0
8505,0,0,1,0,1,11,1,0,1,0,60.0,0,1,0,0,2,0,400,4.0,0,0,1,2,0,0,1,7,0,1,0,0,0,1995,3397.10526122025,0,1,1,0,0,0
8506,0,0,1,1,0,11,3,0,1,0,54.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,0,1,7,0,1,1,0,0,1995,1090.17283406693,1,1,0,0,0,0
8507,0,0,0,0,1,11,1,0,0,1,24.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,0,1,4,0,1,0,0,0,1995,8895.12461973141,1,1,1,0,0,0
8508,0,0,0,1,0,8,4,0,1,0,57.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1995,6843.88221180312,1,1,0,0,0,0
8509,0,0,1,1,0,3,3,0,1,0,69.0,0,0,1,1,2,0,400,4.0,0,0,1,2,0,1,1,7,1,0,0,0,0,1995,29649.1002191045,1,1,0,0,0,0
8510,0,1,0,0,0,11,3,0,1,0,50.0,0,1,0,0,1,0,400,3.0,0,0,1,2,0,1,1,7,0,1,1,0,0,1995,6880.78617237811,1,1,0,0,0,0
8511,0,1,1,0,0,11,3,0,1,0,52.0,0,1,0,0,1,0,400,4.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1996,6387.85397603534,1,1,0,0,0,0
8512,0,0,1,1,0,11,2,0,1,0,63.0,1,0,0,0,3,0,400,1.0,0,0,1,2,1,0,0,7,0,1,0,0,0,1996,56622.0746677177,1,1,0,0,0,0
8513,0,0,0,0,1,11,3,0,1,0,37.0,0,1,0,0,1,0,400,4.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1996,8839.11426212443,1,1,1,0,0,0
8514,0,0,0,1,0,3,2,0,0,1,32.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,5,1,0,0,0,0,1996,5227.57916347377,1,1,1,0,0,0
8515,0,0,1,0,1,4,2,0,1,0,62.0,0,1,1,0,5,0,400,3.0,0,0,1,2,0,0,1,7,0,1,0,0,0,1996,57888.4523192708,0,1,0,0,0,0
8516,0,0,1,1,0,3,2,0,1,0,43.0,0,1,0,1,2,1,400,1.0,0,0,1,2,0,0,1,7,0,1,0,0,0,1996,4614.03202594196,1,1,0,0,0,0
8517,0,0,0,1,1,8,3,0,0,1,33.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1996,1584.08867680269,1,0,0,0,0,0
8518,0,0,0,1,0,3,2,0,1,0,48.0,0,1,0,1,1,1,400,4.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1996,1462.33073523369,1,1,0,0,0,0
8519,0,0,1,1,0,7,4,0,1,0,58.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1996,3876.37663279463,1,1,1,0,0,0
8520,0,0,1,0,1,7,5,0,1,0,52.0,0,0,1,1,5,0,400,3.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1996,74391.1530471736,1,1,0,0,0,0
8521,0,0,0,0,1,6,2,0,0,1,22.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,1,0,5,0,1,1,0,0,1996,4658.42724707721,1,1,0,0,0,0
8522,0,0,1,0,1,3,3,0,1,0,57.0,0,0,1,1,3,0,400,4.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1996,43230.8538136329,1,1,0,0,0,0
8523,0,0,0,1,0,1,4,0,0,1,40.0,0,1,0,1,5,0,400,4.0,0,0,1,2,0,0,1,5,1,0,0,0,0,1996,78038.2005736786,0,1,1,0,0,0
8524,0,0,0,1,0,1,5,0,1,0,38.0,0,0,1,1,1,0,400,1.0,0,0,1,2,1,0,0,6,0,1,0,0,0,1996,10419.8070487108,0,0,1,0,0,0
8525,0,0,0,0,1,3,2,0,1,0,41.0,0,0,1,1,1,0,400,3.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1996,2960.50144525257,1,1,1,0,0,1
8526,0,0,0,0,1,11,2,0,0,1,33.0,0,0,1,1,2,0,400,1.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1996,75094.1748898883,1,1,1,1,0,0
8527,0,0,1,0,1,11,2,0,1,0,63.0,0,0,1,1,5,0,400,1.0,0,0,1,2,0,1,1,7,0,0,1,4,1,1996,64601.5035268103,1,1,0,0,0,0
8528,0,0,1,0,1,4,1,0,1,0,64.0,0,0,1,1,1,1,400,2.0,0,0,1,2,1,0,0,7,0,1,1,0,0,1996,11960.8913773128,1,1,0,0,0,0
8529,0,0,0,1,1,9,4,0,1,0,36.0,0,1,0,1,2,0,400,3.0,0,0,1,2,0,0,1,7,0,0,1,0,0,1996,7938.5600873647,1,1,1,0,0,0
8530,0,0,1,1,0,11,1,0,0,1,23.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,1,1,0,0,1,0,0,1996,3178.5370386649,1,1,0,0,0,0
8531,0,0,0,1,0,5,5,0,1,0,57.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1996,2878.74513406543,1,1,0,0,0,0
8532,0,0,1,1,0,5,4,0,1,0,44.0,0,0,1,1,0,0,400,4.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1996,4155.9877320723,1,1,0,0,0,0
8533,0,0,1,1,0,4,5,0,1,0,72.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,1,1,7,0,1,1,0,0,1996,6238.90822766288,1,1,0,0,0,0
8534,0,0,0,0,1,3,2,0,0,1,35.0,0,1,0,0,5,0,400,4.0,0,0,1,2,0,1,0,0,0,0,1,0,0,1996,94228.6944916625,1,0,1,0,0,0
8535,0,0,0,1,1,4,1,0,1,0,52.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1996,5315.14779768608,1,1,1,0,0,0
8536,0,0,1,1,0,3,4,0,1,0,36.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1996,3174.15685889276,1,1,0,0,0,0
8537,0,0,0,1,0,3,2,0,0,1,33.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1996,9752.24142951728,1,0,0,0,0,0
8538,0,0,0,0,1,2,3,0,1,0,41.0,0,0,1,0,5,1,500,1.0,0,0,1,2,0,1,1,6,0,0,1,3,0,1996,63533.8249568942,1,1,1,0,0,0
8539,0,0,1,1,0,1,1,0,0,1,40.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,0,1,4,1,0,0,0,0,1996,2922.35731892594,1,0,0,0,0,0
8540,0,0,0,1,1,3,2,0,1,0,51.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,0,7,0,0,1,0,0,1996,7292.54144233941,1,1,1,0,0,0
8541,0,0,0,1,0,8,1,0,1,0,27.0,0,0,1,1,5,0,400,4.0,0,0,1,2,0,1,1,4,0,1,0,0,0,1996,55087.3983381934,1,0,0,0,0,0
8542,0,0,1,0,1,7,5,0,1,0,46.0,0,0,1,1,2,0,400,3.0,0,0,1,2,1,0,0,7,0,1,0,0,0,1996,16942.9035070785,1,1,0,0,0,0
8543,0,0,1,1,1,7,3,0,0,1,30.0,0,0,1,1,2,0,400,3.0,0,0,1,2,0,1,0,5,1,0,0,0,0,1996,43754.2355106779,1,1,0,0,0,0
8544,0,0,0,1,0,2,4,0,1,0,45.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1996,4381.9650813805,1,1,1,0,0,0
8545,0,0,0,0,1,4,5,0,1,0,39.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1996,6856.72904926081,1,1,0,0,0,0
8546,0,0,0,1,0,4,4,0,0,1,28.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,0,1,5,0,1,0,0,0,1996,2595.59640115571,0,1,0,0,0,0
8547,0,0,0,0,1,6,2,0,0,1,43.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,1,6,0,1,1,0,0,1996,1810.17215716504,1,1,0,0,0,0
8548,0,0,0,1,1,6,2,0,1,0,31.0,0,1,0,0,1,0,400,4.0,0,0,1,2,0,0,1,6,0,1,0,0,0,1996,6699.13657464488,1,0,1,0,0,0
8549,0,0,0,1,1,11,3,0,0,1,29.0,0,0,1,0,5,0,400,3.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1996,93994.5640942094,1,1,0,0,0,0
8550,0,0,0,1,0,9,4,0,0,1,24.0,0,1,0,1,1,0,400,3.0,0,0,1,2,0,0,1,3,0,0,1,0,0,1996,2335.44650783732,1,1,0,0,0,0
8551,0,0,0,1,0,3,2,0,1,0,47.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,0,6,1,0,0,0,0,1996,1077.09500068863,1,1,0,1,0,0
8552,0,0,1,1,0,3,1,0,0,1,35.0,0,1,0,0,2,0,400,2.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1996,626.516600659252,1,1,1,0,0,0
8553,0,0,0,1,1,3,3,0,0,1,26.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1996,5015.33016030941,1,1,0,1,0,0
8554,0,0,1,0,1,3,3,0,0,1,18.0,0,1,0,0,5,0,400,1.0,0,0,1,2,0,0,1,2,1,0,0,0,0,1996,98545.3743385517,1,1,0,0,0,0
8555,0,0,0,1,0,3,3,0,1,0,35.0,0,1,0,0,1,0,400,1.0,0,0,1,2,0,0,1,6,0,1,0,0,0,1996,8413.1689762821,1,0,0,0,0,0
8556,0,1,0,1,1,7,4,0,1,0,54.0,0,1,0,0,2,0,400,2.0,0,0,1,2,0,1,1,6,1,0,0,0,0,1996,74984.0270872715,1,1,1,0,0,0
8557,0,0,1,0,1,9,3,0,1,0,32.0,0,1,0,1,1,0,400,1.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1996,2045.7190777478,0,1,1,0,0,0
8558,0,0,0,0,1,11,2,0,1,0,36.0,0,1,0,1,2,0,400,1.0,0,0,1,2,0,1,0,6,0,1,1,0,0,1996,82211.8592620639,1,1,0,0,0,0
8559,0,0,0,1,1,11,2,0,1,0,33.0,0,1,0,0,0,0,400,1.0,0,0,1,2,0,0,1,5,0,0,1,4,1,1996,1550.68462676481,1,0,0,0,0,0
8560,0,0,1,0,1,11,3,0,1,0,40.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1996,2103.18508925209,1,1,0,1,0,0
8561,0,0,0,0,1,11,3,0,1,0,69.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,7,1,0,0,0,0,1996,4719.13341581072,1,1,0,0,0,0
8562,0,0,0,1,1,9,3,0,1,0,43.0,0,1,0,1,2,0,400,4.0,0,0,1,2,0,1,1,6,0,0,1,0,0,1996,47045.8269028896,0,1,0,0,0,0
8563,0,0,0,0,1,8,2,0,1,1,46.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,4,0,0,1,0,0,1996,4493.03439112947,1,0,0,1,0,0
8564,0,0,1,1,0,6,3,0,1,0,50.0,0,1,0,1,2,0,400,3.0,0,0,1,2,0,1,1,7,0,0,1,0,0,1996,34683.2425190711,1,1,0,0,0,0
8565,0,0,1,1,0,3,4,0,1,0,51.0,0,1,0,1,2,1,400,3.0,0,0,1,2,0,1,0,7,0,0,1,0,0,1996,12940.6619039978,1,0,0,0,0,0
8566,0,0,0,1,0,4,1,0,1,0,63.0,0,0,1,1,2,0,400,3.0,0,0,1,2,1,0,0,7,0,0,1,0,0,1996,33313.9620975001,1,1,0,1,0,1
8567,0,0,1,1,0,3,2,0,1,0,44.0,0,1,0,1,2,1,400,1.0,0,0,1,2,0,1,0,6,0,0,1,0,0,1996,50934.4072236475,0,1,0,0,0,0
8568,0,0,1,0,0,3,2,0,1,0,77.0,0,1,0,0,0,0,400,3.0,0,0,1,2,0,1,0,7,0,1,0,0,0,1996,4209.21318245166,1,1,0,0,0,0
8569,0,0,1,1,0,4,1,0,1,0,36.0,0,1,0,0,1,1,400,4.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1996,5054.19523630365,1,1,0,0,0,0
8570,0,0,1,1,0,11,4,0,1,0,57.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,0,1,6,0,1,0,0,0,1996,2159.09951727295,1,1,0,0,0,0
8571,0,0,0,1,1,11,5,0,0,1,29.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,1,5,0,1,0,0,0,1996,3536.79672385733,1,1,0,0,0,0
8572,0,0,1,1,0,11,1,0,0,1,34.0,0,1,0,1,5,0,400,3.0,0,0,1,2,0,1,1,4,0,1,1,0,0,1996,54233.7898232182,1,0,0,0,0,0
8573,0,0,0,0,1,10,4,0,1,0,29.0,0,0,1,1,5,0,400,1.0,0,0,1,2,0,1,1,5,0,1,0,0,0,1996,84229.6179664219,1,1,0,0,0,0
8574,0,0,0,1,0,11,4,0,1,0,31.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,1,5,0,1,0,0,0,1996,5514.0821718031,1,1,0,0,0,0
8575,0,0,0,1,0,10,2,0,1,0,64.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,0,1,6,0,1,0,0,0,1996,4875.21723003483,1,1,0,0,0,0
8576,0,0,1,1,0,9,4,0,1,0,26.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,0,1,4,0,0,1,0,0,1996,3791.44196819881,1,1,0,0,0,0
8577,0,0,0,1,1,8,4,0,0,1,36.0,0,0,1,1,1,0,500,2.0,0,0,1,2,0,1,0,6,0,1,0,3,1,1996,1063.26295771531,0,0,0,0,0,0
8578,0,0,1,1,0,8,2,0,0,1,56.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1996,2545.14866702419,1,1,0,0,0,0
8579,0,0,0,0,1,7,4,0,1,0,38.0,0,1,0,1,2,0,400,1.0,0,0,1,2,0,0,1,7,1,0,0,0,0,1996,3843.96962550699,1,1,0,0,0,0
8580,0,0,1,0,1,7,4,0,1,0,61.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,0,7,1,0,0,0,0,1996,3315.19010421362,1,1,0,0,0,0
8581,0,0,1,1,0,8,1,0,1,0,44.0,1,0,0,1,1,0,400,4.0,0,0,1,2,1,0,0,6,0,1,0,0,0,1996,45760.1944079261,1,1,0,0,0,0
8582,0,0,1,0,1,5,5,0,1,0,39.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,0,1,7,1,0,0,0,0,1996,7126.5647271929,1,1,0,0,0,0
8583,0,0,0,1,0,5,3,0,1,0,48.0,0,1,0,1,1,0,400,2.0,0,0,1,2,1,0,0,7,0,1,1,0,0,1996,18688.0664621882,0,1,0,0,0,0
8584,0,0,1,1,0,4,1,0,1,0,34.0,0,1,0,0,2,0,400,1.0,0,0,1,2,0,1,1,5,0,1,0,0,0,1996,85555.9162356059,1,1,0,0,0,0
8585,0,0,0,1,1,3,4,0,1,0,60.0,0,0,1,1,1,0,400,2.0,0,0,1,2,0,0,1,5,0,0,1,0,0,1996,7190.63071999382,0,1,1,0,0,0
8586,0,0,0,1,1,3,3,0,0,1,30.0,0,0,1,0,5,0,400,2.0,0,0,1,2,0,1,0,5,0,1,0,0,0,1996,54029.9466250044,0,1,1,0,0,0
8587,0,0,1,0,0,8,1,0,1,0,44.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,0,6,0,1,0,0,0,1996,9195.6689726381,1,1,1,0,0,0
8588,0,0,1,1,0,8,3,0,1,0,31.0,0,0,1,1,1,0,400,4.0,0,0,1,2,0,1,1,5,0,0,1,0,2,1996,2977.75709670389,1,0,0,0,0,0
8589,0,0,0,0,1,1,1,0,1,0,32.0,0,1,0,0,2,0,400,2.0,0,0,1,2,0,1,0,6,0,1,1,0,0,1996,61043.3480121366,1,1,1,0,0,0
8590,0,0,1,1,0,2,4,0,1,0,55.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,0,7,0,1,0,0,0,1996,7381.44795720078,1,1,1,0,0,0
8591,0,0,1,1,0,4,4,0,1,0,44.0,0,0,1,1,2,0,400,4.0,0,0,1,2,0,1,1,6,1,0,0,0,0,1996,13328.187575599,0,1,0,0,0,0
8592,0,0,1,0,1,4,4,0,0,1,35.0,0,1,0,1,1,0,400,4.0,0,0,1,2,0,1,0,4,0,1,0,0,0,1996,6061.06981961005,1,1,1,0,0,0
8593,0,0,1,1,0,5,2,0,1,0,29.0,0,0,1,1,2,0,400,2.0,0,0,1,2,1,0,0,5,0,1,1,0,0,1996,65937.5210164382,1,1,1,0,0,0
8594,0,0,0,0,1,3,4,0,1,0,35.0,0,1,0,0,2,1,400,2.0,0,0,1,2,0,0,1,5,0,1,1,0,0,1996,4935.21976201727,1,1,0,0,0,0
8595,0,0,1,1,0,8,2,0,1,0,77.0,0,0,1,1,0,0,400,1.0,0,0,1,2,1,0,0,7,0,1,1,0,0,1996,10501.7992918159,1,1,0,0,0,0
8596,0,0,0,0,1,8,2,0,1,0,43.0,0,1,0,0,1,0,400,4.0,0,0,1,2,0,1,0,6,0,1,1,0,0,1996,5664.56206583011,1,1,0,0,0,0
8597,0,0,1,0,0,9,1,0,1,0,37.0,0,1,0,0,1,0,400,2.0,0,0,1,2,0,1,1,7,0,0,1,0,0,1996,9595.95393765957,1,1,0,0,0,0
8598,0,0,0,1,1,11,5,0,0,1,32.0,0,0,1,1,2,0,400,3.0,0,0,1,2,0,1,0,4,1,0,0,0,0,1996,12898.6530166076,1,1,0,0,0,0
8599,0,1,0,0,0,1,4,0,1,0,50.0,0,1,0,0,2,0,400,4.0,0,0,1,2,1,0,0,7,0,0,1,0,0,1996,14724.3957578893,1,1,0,0,0,0
8600,0,1,0,0,0,2,1,0,0,1,33.0,0,1,0,0,2,0,400,3.0,0,0,1,2,0,0,1,6,0,1,0,0,0,1996,5160.08469190022,1,1,0,0,0,0
8601,0,0,1,1,0,7,1,0,1,0,31.0,0,1,0,1,3,0,400,3.0,0,0,1,2,0,0,1,6,0,0,1,0,0,1996,3865.92726571454,1,1,0,0,0,0
8602,0,0,1,1,0,7,2,0,0,1,38.0,0,1,0,1,2,0,400,3.0,0,0,1,2,0,0,1,6,0,1,0,0,0,1996,7278.99997814407,1,1,1,0,0,0
8603,0,0,1,1,0,6,4,0,1,0,41.0,0,1,0,1,1,0,400,2.0,0,0,1,2,0,1,1,6,0,1,0,0,0,1996,4633.07688663585,0,1,0,0,0,0
8604,0,0,0,1,1,4,1,0,1,0,60.0,0,1,0,1,2,0,400,3.0,0,0,1,2,0,1,1,7,0,1,0,0,0,1996,22781.8857546336,1,0,1,0,0,0
8605,0,0,1,0,0,3,3,0,1,0,29.0,0,1,0,0,3,0,400,2.0,0,0,1,2,0,1,1,5,0,0,1,0,0,1996,70530.6469514398,1,1,1,0,0,0
8606,0,0,1,1,0,4,2,0,0,1,30.0,0,0,1,1,1,0,400,1.0,0,0,1,2,0,1,1,4,0,1,0,0,0,1996,7730.29591404469,1,1,0,0,0,0
8607,0,0,0,1,1,5,1,0,1,0,47.0,0,0,1,1,2,0,400,4.0,0,0,1,2,0,1,1,7,0,0,1,0,0,1996,28543.0691821645,1,1,0,0,0,0
8608,0,0,1,0,1,3,1,0,1,0,50.0,0,1,0,0,5,0,400,1.0,0,0,1,2,0,1,0,4,0,0,1,2,1,1996,56479.0906568321,1,1,0,0,0,0
8609,0,0,0,0,1,3,4,0,1,0,55.0,0,1,0,1,5,0,400,1.0,0,0,1,2,0,1,1,0,0,0,1,0,0,1996,84417.6742873722,1,1,0,0,0,0
